IdCliente;Edad;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
32071;55;Trabajador Dependiente;Casado;Técnico Profesional;No;746000;No;No;Emailing;0;No
32072;54;Trabajador Dependiente;Soltero;Universitario;No;4723000;Si;No;Celular;0;No
32073;51;Trabajador Dependiente;Casado;Universitario;No;355000;Si;No;Celular;3;No
32074;45;Trabajador Dependiente;Soltero;Universitario;Si;-578000;Si;No;Celular;0;No
32075;48;Gerente;Casado;Universitario;No;1657000;Si;No;Celular;4;No
32076;55;Trabajador Dependiente;Divorciado;Enseñanza Media;No;44000;No;No;Emailing;0;No
32077;50;Trabajador Dependiente;Casado;Universitario;No;966000;Si;No;Celular;7;No
32078;55;Técnico;Divorciado;Técnico Profesional;No;17000;Si;No;Celular;0;No
32079;53;Empresario;Soltero;Universitario;No;1068000;Si;No;Celular;2;No
32080;53;Trabajador Dependiente;Soltero;Universitario;No;4254000;Si;No;Celular;1;No
32081;52;Trabajador Dependiente;Casado;Universitario;No;392000;Si;No;Celular;1;No
32082;43;Obrero;Divorciado;Enseñanza Media;Si;-301000;Si;Si;Celular;0;No
32083;53;Trabajador Dependiente;Casado;Universitario;No;1158000;Si;No;Celular;0;No
32084;48;Gerente;Casado;Universitario;No;1495000;Si;No;Celular;0;No
32085;42;Obrero;Divorciado;Enseñanza Media;No;-131000;Si;No;Celular;1;No
32086;53;Gerente;Soltero;Universitario;No;2607000;No;No;Celular;12;No
32087;51;Trabajador Dependiente;Casado;Universitario;No;2173000;Si;Si;Celular;0;No
32088;53;Gerente;Soltero;Universitario;No;2679000;Si;No;Celular;0;No
32089;47;Trabajador Dependiente;Soltero;Universitario;No;171000;Si;No;Celular;1;No
32090;55;Trabajador Dependiente;Soltero;Universitario;No;1259000;Si;No;Celular;1;No
32091;47;Trabajador Dependiente;Soltero;Enseñanza Media;No;0;Si;No;Celular;0;No
32092;50;Trabajador Dependiente;Casado;Universitario;No;1254000;No;No;Celular;0;No
32093;50;Gerente;Soltero;Universitario;No;705000;Si;No;Celular;0;No
32094;55;Técnico;Soltero;Técnico Profesional;No;440000;Si;No;Celular;2;No
32095;47;Obrero;Casado;Enseñanza Media;No;0;Si;Si;Celular;0;No
32096;51;Obrero;Casado;Enseñanza Media;No;4000;Si;Si;Celular;0;No
32097;53;Trabajador Dependiente;Soltero;Enseñanza Media;No;69000;Si;No;Fono Particular;4;No
32098;55;Trabajador Dependiente;Soltero;Universitario;No;827000;Si;No;Celular;4;No
32099;50;Gerente;Casado;Universitario;No;2640000;Si;No;Celular;0;No
32100;53;Empresario;Soltero;Enseñanza Media;No;339000;Si;No;Celular;2;No
32101;48;Trabajador Dependiente;Divorciado;Universitario;No;991000;Si;No;Celular;1;No
32102;48;Trabajador Dependiente;Casado;Universitario;No;748000;Si;Si;Celular;0;No
32103;41;Trabajador Dependiente;Casado;Enseñanza Media;Si;-429000;Si;No;Celular;0;No
32104;52;Empresario;Casado;Universitario;No;842000;Si;No;Celular;0;No
32105;47;Trabajador Independiente;Casado;Enseñanza Básica;No;252000;Si;Si;Celular;0;No
32106;47;Trabajador Dependiente;Soltero;Enseñanza Básica;No;0;Si;Si;Celular;0;No
32107;47;Trabajador Dependiente;Divorciado;Enseñanza Media;No;27000;Si;No;Celular;0;No
32108;47;Obrero;Casado;Enseñanza Básica;No;72000;Si;No;Celular;0;No
32109;47;Trabajador Dependiente;Casado;Enseñanza Media;Si;-297000;Si;No;Celular;3;No
32110;54;Trabajador Dependiente;Soltero;Universitario;No;178000;Si;No;Celular;0;No
32111;48;Trabajador Dependiente;Soltero;Universitario;No;3160000;No;No;Celular;13;No
32112;51;Gerente;Soltero;Universitario;No;1012000;Si;Si;Celular;0;No
32113;55;Trabajador Dependiente;Divorciado;Universitario;No;1268000;Si;No;Celular;0;No
32114;40;Trabajador Dependiente;Casado;Enseñanza Media;No;-16000;Si;No;Celular;2;No
32115;53;Técnico;Casado;Técnico Profesional;No;393000;Si;No;Celular;6;No
32116;55;Trabajador Dependiente;Casado;Universitario;No;656000;Si;No;Celular;1;No
32117;43;Trabajador Dependiente;Soltero;Universitario;No;-184000;Si;Si;Celular;1;No
32118;51;Trabajador Dependiente;Divorciado;Universitario;No;94000;Si;No;Celular;0;No
32119;51;Técnico;Soltero;Técnico Profesional;No;49000;No;No;Celular;1;No
32120;54;Trabajador Dependiente;Casado;Universitario;No;11752000;Si;No;Celular;0;No
32121;50;Obrero;Casado;Enseñanza Media;No;183000;Si;No;Celular;0;No
32122;55;Trabajador Dependiente;Divorciado;Enseñanza Media;No;89000;Si;No;Celular;0;No
32123;48;Trabajador Dependiente;Casado;Universitario;No;190000;Si;No;Celular;0;No
32124;55;Trabajador Dependiente;Casado;Universitario;No;3743000;Si;No;Celular;0;Si
32125;41;Obrero;Soltero;Enseñanza Básica;Si;-303000;Si;No;Celular;2;No
32126;52;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;22;No
32127;46;Obrero;Casado;Enseñanza Básica;Si;-703000;Si;No;Celular;0;No
32128;52;Trabajador Dependiente;Casado;Universitario;No;428000;Si;No;Celular;0;No
32129;50;Trabajador Dependiente;Casado;Universitario;No;2533000;Si;No;Celular;2;No
32130;54;Trabajador Dependiente;Soltero;Universitario;No;62000;Si;No;Celular;0;No
32131;47;Trabajador Dependiente;Casado;Universitario;No;523000;Si;No;Celular;5;No
32132;47;Trabajador Dependiente;Soltero;Universitario;No;577000;Si;No;Celular;0;No
32133;40;Trabajador Dependiente;Soltero;Enseñanza Básica;No;-258000;Si;No;Celular;2;No
32134;46;Obrero;Casado;Enseñanza Media;No;-63000;Si;No;Celular;1;No
32135;54;Trabajador Dependiente;Soltero;Universitario;No;701000;Si;No;Celular;0;No
32136;51;Gerente;Casado;Universitario;No;5792000;Si;No;Celular;0;No
32137;49;Trabajador Dependiente;Soltero;Universitario;No;930000;Si;No;Celular;1;No
32138;41;Obrero;Soltero;Enseñanza Básica;No;-104000;Si;No;Celular;16;No
32139;49;Trabajador Dependiente;Soltero;Universitario;No;381000;Si;No;Celular;0;No
32140;50;Trabajador Independiente;Soltero;Universitario;No;544000;Si;No;Celular;0;No
32141;53;Gerente;Casado;Universitario;No;3301000;Si;No;Celular;0;No
32142;40;Técnico;Casado;Técnico Profesional;No;-204000;No;No;Celular;0;No
32143;47;Gerente;Casado;Universitario;No;1423000;Si;No;Celular;3;No
32144;51;Trabajador Dependiente;Soltero;Universitario;No;239000;Si;No;Celular;0;No
32145;51;Trabajador Dependiente;Soltero;Enseñanza Media;No;5000;Si;No;Celular;2;No
32146;52;Trabajador Dependiente;Casado;Universitario;No;519000;Si;No;Fono Particular;0;No
32147;52;Gerente;Casado;Universitario;No;5289000;Si;No;Celular;0;No
32148;49;Gerente;Soltero;Universitario;No;372000;Si;Si;Celular;0;No
32149;48;Gerente;Casado;Universitario;No;3935000;Si;No;Celular;2;Si
32150;44;Obrero;Casado;Enseñanza Básica;Si;-542000;Si;No;Celular;0;No
32151;47;Trabajador Dependiente;Casado;Universitario;No;289000;Si;No;Celular;4;No
32152;54;Trabajador Dependiente;Soltero;Técnico Profesional;No;1268000;Si;No;Celular;1;No
32153;53;Trabajador Dependiente;Soltero;Universitario;No;5137000;Si;No;Celular;0;No
32154;47;Gerente;Soltero;Universitario;No;802000;Si;No;Celular;0;No
32155;50;Trabajador Dependiente;Soltero;Universitario;No;490000;Si;No;Celular;2;No
32156;54;Trabajador Dependiente;Soltero;Universitario;No;1646000;Si;No;Fono Particular;0;No
32157;45;Trabajador Dependiente;Casado;Enseñanza Media;Si;-370000;Si;No;Celular;1;No
32158;48;Trabajador Dependiente;Casado;Universitario;No;29000;Si;No;Celular;0;No
32159;53;Técnico;Divorciado;Técnico Profesional;No;250000;Si;Si;Celular;0;No
32160;52;Trabajador Dependiente;Casado;Universitario;No;1077000;Si;No;Celular;3;No
32161;49;Trabajador Dependiente;Soltero;Universitario;No;219000;Si;No;Celular;0;No
32162;50;Obrero;Casado;Enseñanza Media;No;139000;Si;Si;Celular;5;No
32163;46;Obrero;Casado;Enseñanza Media;No;18000;Si;No;Celular;0;No
32164;47;Trabajador Dependiente;Soltero;Universitario;No;1279000;Si;No;Celular;3;No
32165;44;Trabajador Dependiente;Soltero;Enseñanza Media;Si;-371000;Si;Si;Celular;4;No
32166;47;Trabajador Dependiente;Divorciado;Universitario;No;865000;Si;No;Celular;0;No
32167;48;Gerente;Soltero;Universitario;No;794000;No;No;Emailing;0;No
32168;53;Gerente;Soltero;Universitario;No;718000;Si;No;Celular;3;Si
32169;52;Técnico;Soltero;Técnico Profesional;No;555000;No;No;Celular;0;No
32170;48;Gerente;Soltero;Universitario;No;3143000;No;No;Celular;0;Si
32171;54;Trabajador Dependiente;Soltero;Universitario;No;224000;No;No;Celular;2;No
32172;47;Trabajador Dependiente;Soltero;Universitario;No;235000;Si;No;Celular;0;No
32173;46;Técnico;Soltero;Técnico Profesional;No;135000;Si;No;Celular;0;No
32174;46;Técnico;Soltero;Técnico Profesional;No;315000;Si;No;Celular;2;No
32175;46;Trabajador Dependiente;Casado;Universitario;No;180000;Si;No;Celular;0;No
32176;44;Obrero;Soltero;Enseñanza Media;No;-38000;Si;No;Celular;0;No
32177;54;Trabajador Dependiente;Soltero;Universitario;No;1430000;Si;No;Celular;2;No
32178;46;Trabajador Dependiente;Divorciado;Enseñanza Media;No;90000;Si;No;Celular;0;No
32179;54;Gerente;Soltero;Universitario;No;2294000;Si;No;Celular;1;No
32180;50;Trabajador Dependiente;Soltero;Universitario;No;2164000;Si;No;Celular;0;No
32181;49;Trabajador Dependiente;Soltero;Universitario;No;1659000;Si;No;Celular;6;No
32182;48;Trabajador Dependiente;Divorciado;Universitario;No;47000;No;No;Celular;3;No
32183;47;Trabajador Dependiente;Soltero;Universitario;No;8047000;Si;No;Celular;13;No
32184;53;Trabajador Dependiente;Casado;Universitario;No;2761000;Si;No;Celular;0;No
32185;49;Trabajador Dependiente;Casado;Enseñanza Media;No;48000;Si;No;Celular;3;No
32186;54;Trabajador Dependiente;Casado;Universitario;No;827000;Si;No;Celular;0;No
32187;54;Obrero;Casado;Enseñanza Básica;No;80000;Si;No;Celular;0;No
32188;49;Gerente;Casado;Universitario;No;588000;Si;No;Celular;0;No
32189;47;Trabajador Dependiente;Soltero;Universitario;No;2557000;Si;No;Celular;0;No
32190;41;Obrero;Soltero;Enseñanza Media;Si;-320000;No;No;Celular;0;No
32191;54;Trabajador Dependiente;Casado;Universitario;No;1844000;Si;Si;Celular;0;No
32192;49;Gerente;Soltero;Universitario;No;2667000;Si;No;Celular;3;No
32193;53;Trabajador Dependiente;Casado;Enseñanza Media;No;7000;Si;Si;Celular;0;No
32194;47;Trabajador Dependiente;Casado;Universitario;No;4996000;Si;No;Celular;2;No
32195;54;Trabajador Dependiente;Soltero;Universitario;No;2717000;Si;No;Celular;0;No
32196;50;Trabajador Dependiente;Casado;Universitario;No;1219000;Si;No;Celular;4;No
32197;54;Trabajador Dependiente;Soltero;Universitario;No;1277000;Si;No;Celular;0;Si
32198;47;Empresario;Casado;Universitario;No;964000;Si;No;Celular;3;No
32199;39;Trabajador Dependiente;Casado;Enseñanza Media;No;-52000;Si;No;Celular;0;No
32200;48;Gerente;Casado;Universitario;No;956000;Si;No;Celular;0;No
32201;48;Trabajador Dependiente;Casado;Universitario;No;920000;No;No;Celular;0;Si
32202;46;Trabajador Dependiente;Casado;Universitario;No;4401000;No;No;Celular;0;Si
32203;46;Trabajador Dependiente;Casado;Universitario;No;1737000;No;No;Celular;0;No
32204;48;Trabajador Dependiente;Soltero;Técnico Profesional;No;5969000;No;No;Celular;7;No
32205;51;Trabajador Dependiente;Casado;Enseñanza Media;No;95000;Si;No;Celular;0;No
32206;52;Gerente;Casado;Universitario;No;1122000;No;No;Celular;0;No
32207;48;Gerente;Casado;Universitario;No;1514000;No;No;Celular;2;Si
32208;46;Técnico;Casado;Técnico Profesional;No;180000;No;No;Celular;3;No
32209;46;Trabajador Dependiente;Casado;Universitario;No;1026000;No;No;Celular;5;No
32210;46;Trabajador Dependiente;Soltero;Universitario;No;2979000;No;No;Celular;1;Si
32211;52;Trabajador Dependiente;Casado;Universitario;No;1536000;No;No;Celular;4;Si
32212;50;Gerente;Casado;Universitario;No;643000;No;No;Celular;1;No
32213;46;Trabajador Dependiente;Casado;Universitario;No;1026000;No;No;Celular;3;No
32214;54;Trabajador Dependiente;Soltero;Técnico Profesional;No;2321000;No;No;Celular;4;No
32215;54;Gerente;Casado;Universitario;No;7154000;No;No;Celular;4;No
32216;48;Trabajador Dependiente;Soltero;Universitario;No;146000;No;No;Celular;0;No
32217;47;Trabajador Dependiente;Soltero;Universitario;No;307000;No;No;Celular;4;No
32218;49;Trabajador Dependiente;Divorciado;Universitario;No;948000;No;No;Emailing;0;No
32219;48;Trabajador Dependiente;Soltero;Técnico Profesional;No;2297000;No;No;Celular;0;Si
32220;50;Gerente;Soltero;Universitario;No;373000;No;Si;Celular;4;Si
32221;46;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
32222;49;Técnico;Casado;Técnico Profesional;No;183000;No;No;Celular;3;No
32223;46;Gerente;Soltero;Universitario;No;1962000;No;No;Celular;1;Si
32224;50;Trabajador Dependiente;Soltero;Universitario;No;688000;No;No;Emailing;0;No
32225;50;Trabajador Dependiente;Soltero;Universitario;No;346000;Si;No;Celular;2;No
32226;51;Gerente;Soltero;Universitario;No;1373000;Si;No;Celular;2;No
32227;50;Trabajador Dependiente;Casado;Universitario;No;931000;Si;No;Celular;1;No
32228;46;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;1;No
32229;51;Trabajador Dependiente;Divorciado;Universitario;No;1022000;Si;No;Celular;0;No
32230;49;Trabajador Dependiente;Soltero;Universitario;No;1371000;Si;No;Celular;0;No
32231;49;Trabajador Dependiente;Casado;Enseñanza Media;No;30000;Si;No;Fono Particular;0;No
32232;49;Trabajador Independiente;Casado;Universitario;No;210000;Si;No;Celular;1;No
32233;51;Obrero;Casado;Enseñanza Media;No;23000;Si;No;Celular;0;No
32234;51;Trabajador Independiente;Soltero;Universitario;No;1049000;No;No;Celular;0;No
32235;48;Trabajador Dependiente;Casado;Universitario;No;11000;Si;No;Celular;0;No
32236;45;Obrero;Casado;Enseñanza Media;No;-208000;Si;Si;Celular;1;No
32237;53;Trabajador Dependiente;Casado;Universitario;No;4984000;Si;No;Celular;0;No
32238;50;Trabajador Dependiente;Divorciado;Universitario;No;661000;Si;No;Celular;3;No
32239;50;Trabajador Dependiente;Soltero;Universitario;No;850000;No;No;Celular;0;No
32240;49;Trabajador Dependiente;Casado;Universitario;No;5151000;Si;Si;Celular;5;No
32241;47;Gerente;Casado;Universitario;No;415000;No;No;Celular;1;No
32242;46;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Fono Particular;0;No
32243;46;Gerente;Casado;Universitario;No;17946000;Si;No;Celular;6;No
32244;49;Gerente;Soltero;Universitario;No;417000;Si;No;Celular;1;No
32245;53;Trabajador Dependiente;Soltero;Universitario;No;1636000;Si;No;Celular;1;Si
32246;52;Trabajador Dependiente;Casado;Universitario;No;69000;No;Si;Celular;0;No
32247;47;Trabajador Dependiente;Casado;Universitario;No;2044000;Si;No;Celular;0;Si
32248;49;Trabajador Dependiente;Soltero;Universitario;No;489000;Si;No;Celular;1;Si
32249;54;Técnico;Casado;Técnico Profesional;No;557000;No;No;Celular;0;Si
32250;48;Trabajador Independiente;Casado;Universitario;No;263000;No;No;Celular;0;No
32251;47;Gerente;Soltero;Universitario;No;5437000;No;No;Celular;1;Si
32252;53;Técnico;Casado;Técnico Profesional;No;133000;No;No;Celular;0;No
32253;47;Trabajador Dependiente;Casado;Universitario;No;478000;No;No;Celular;0;Si
32254;53;Trabajador Dependiente;Soltero;Universitario;No;700000;No;No;Celular;2;Si
32255;49;Trabajador Dependiente;Soltero;Universitario;No;498000;No;No;Celular;0;Si
32256;46;Técnico;Casado;Técnico Profesional;No;0;No;No;Celular;0;No
32257;46;Trabajador Dependiente;Soltero;Técnico Profesional;No;1170000;No;No;Celular;0;Si
32258;47;Trabajador Dependiente;Casado;Universitario;No;55000;No;No;Celular;3;No
32259;49;Obrero;Soltero;Enseñanza Media;No;129000;Si;Si;Celular;1;No
32260;53;Gerente;Casado;Universitario;No;2599000;No;No;Celular;0;Si
32261;46;Gerente;Soltero;Universitario;No;1431000;No;No;Celular;2;No
32262;46;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;Si;No;Celular;0;No
32263;49;Trabajador Dependiente;Casado;Universitario;No;543000;Si;No;Celular;0;No
32264;48;Técnico;Divorciado;Técnico Profesional;No;2000;Si;No;Celular;17;No
32265;52;Trabajador Dependiente;Casado;Universitario;No;1221000;Si;No;Celular;0;No
32266;48;Trabajador Dependiente;Divorciado;Universitario;No;2558000;No;No;Celular;2;No
32267;52;Técnico;Casado;Técnico Profesional;No;348000;Si;No;Celular;1;No
32268;46;Obrero;Casado;Enseñanza Media;No;0;Si;No;Celular;0;No
32269;49;Trabajador Dependiente;Soltero;Universitario;No;5214000;Si;No;Celular;0;No
32270;51;Obrero;Casado;Enseñanza Básica;No;50000;Si;No;Celular;0;No
32271;47;Trabajador Dependiente;Casado;Universitario;No;478000;Si;No;Celular;1;No
32272;49;Técnico;Casado;Técnico Profesional;No;399000;Si;No;Celular;0;No
32273;47;Empresario;Casado;Universitario;No;2179000;Si;Si;Celular;2;No
32274;53;Trabajador Dependiente;Soltero;Universitario;No;358000;Si;No;Celular;3;No
32275;54;Trabajador Dependiente;Casado;Universitario;No;494000;Si;No;Celular;2;No
32276;53;Trabajador Dependiente;Soltero;Universitario;No;475000;Si;No;Celular;0;Si
32277;48;Gerente;Casado;Universitario;No;1064000;Si;No;Celular;0;Si
32278;54;Gerente;Casado;Universitario;No;350000;Si;No;Celular;2;No
32279;52;Trabajador Dependiente;Casado;Universitario;No;780000;Si;No;Celular;0;No
32280;48;Trabajador Dependiente;Casado;Universitario;No;308000;Si;No;Celular;0;No
32281;46;Trabajador Dependiente;Soltero;Universitario;No;2565000;Si;No;Celular;0;No
32282;48;Obrero;Casado;Enseñanza Media;No;20000;Si;Si;Celular;3;No
32283;53;Trabajador Dependiente;Casado;Universitario;No;1078000;Si;No;Celular;4;No
32284;48;Trabajador Dependiente;Casado;Universitario;No;2000000;Si;No;Fono Particular;0;No
32285;54;Trabajador Dependiente;Casado;Enseñanza Media;No;17000;Si;No;Celular;1;No
32286;51;Obrero;Casado;Enseñanza Básica;No;41000;Si;No;Celular;0;No
32287;52;Trabajador Dependiente;Divorciado;Universitario;No;312000;Si;Si;Celular;3;No
32288;50;Trabajador Dependiente;Casado;Enseñanza Media;No;139000;Si;Si;Celular;0;No
32289;51;Técnico;Casado;Técnico Profesional;No;221000;Si;No;Celular;4;No
32290;49;Trabajador Dependiente;Divorciado;Universitario;No;219000;Si;No;Celular;1;No
32291;46;Trabajador Dependiente;Soltero;Universitario;No;0;Si;No;Celular;0;No
32292;53;Gerente;Casado;Universitario;No;1195000;Si;No;Fono Particular;0;No
32293;52;Trabajador Dependiente;Casado;Universitario;No;1905000;Si;No;Celular;2;No
32294;53;Trabajador Independiente;Casado;Enseñanza Básica;No;61000;Si;No;Celular;0;No
32295;48;Trabajador Dependiente;Casado;Enseñanza Media;No;56000;Si;No;Fono Particular;0;No
32296;52;Gerente;Soltero;Universitario;No;1473000;No;No;Fono Particular;0;No
32297;49;Técnico;Divorciado;Técnico Profesional;No;3000;No;No;Celular;0;No
32298;53;Técnico;Casado;Técnico Profesional;No;565000;Si;No;Celular;0;No
32299;46;Trabajador Dependiente;Divorciado;Universitario;No;891000;No;No;Celular;0;Si
32300;48;Gerente;Soltero;Universitario;No;641000;Si;No;Celular;7;No
32301;49;Trabajador Dependiente;Soltero;Universitario;No;237000;Si;No;Celular;0;No
32302;49;Empresario;Soltero;Universitario;No;138000;No;No;Celular;0;No
32303;39;Obrero;Casado;Enseñanza Media;No;-241000;Si;Si;Celular;1;No
32304;53;Trabajador Dependiente;Casado;Universitario;No;889000;Si;No;Celular;0;No
32305;50;Trabajador Dependiente;Soltero;Universitario;No;706000;Si;No;Celular;0;No
32306;53;Trabajador Dependiente;Soltero;Universitario;No;304000;No;Si;Celular;2;No
32307;48;Técnico;Casado;Técnico Profesional;No;335000;No;No;Celular;7;No
32308;53;Gerente;Soltero;Universitario;No;1240000;Si;No;Celular;1;No
32309;49;Trabajador Dependiente;Casado;Universitario;No;165000;Si;No;Fono Particular;15;No
